mint_id,tissue,tissuetype,rho,rank
15164,skeletal_muscle,metastasis,0.3361019,68.5
15164,skin,cancer,0.5863752,878.5
15164,skin,metastasis,0.76613086,595.5
15164,small_intestine,cancer,0.48318794,452.5
15164,stomach,cancer,0.5955415,799.5
15164,testis,cancer,0.52391934,665.5
15164,thyroid,cancer,0.36902145,38.5
15164,tongue,cancer,0.60058206,783.5
15164,tonsil,cancer,0.6162322,871.5
15164,uterus,cancer,0.52305245,500.5
15164,vagina,cancer,0.65979636,829.5
15203,adipose_tissue,cancer,-0.59039056,267.0
15203,adrenal_gland,cancer,-0.6068482,719.0
15203,adrenal_gland,metastasis,0.35598335,118.0
15203,appendix,cancer,-0.3826889,39.0
15203,bladder,cancer,-0.54507864,372.0
15203,bone,cancer,-0.438833,382.0
15203,breast,cancer,-0.3898742,54.0
15203,cervix,cancer,-0.4646937,285.0
15203,colorectum,cancer,-0.41743007,45.0
15203,eye,cancer,-0.61234266,676.0
15203,gallbladder,cancer,-0.56455463,512.0
15203,heart,metastasis,0.31164175,27.0
15203,kidney,cancer,-0.6263282,695.0
15203,liver,cancer,-0.68373597,973.0
15203,lung,cancer,-0.5593718,767.0
15203,lung,metastasis,0.4296643,416.0
15203,lymph_node,metastasis,0.32172656,62.0
15203,oesophagus,cancer,-0.65618724,870.0
15203,ovary,cancer,-0.67890227,966.0
15203,pancreas,cancer,-0.4698795,77.0
15203,pancreas,metastasis,0.33907285,108.0
15203,prostate,cancer,-0.5357006,378.0
15203,salivary_gland,cancer,-0.6052834,867.0
15203,skin,cancer,-0.6706438,971.0
15203,small_intestine,cancer,-0.50672877,553.0
15203,stomach,cancer,-0.46035954,180.0
15203,testis,cancer,-0.37818915,58.0
15203,testis,metastasis,-0.36708844,120.0
15203,thymus,cancer,-0.5229152,95.0
15203,thyroid,cancer,-0.56289166,727.0
15203,tongue,cancer,-0.57109773,759.0
15203,tonsil,cancer,-0.61189175,860.0
15203,uterus,cancer,-0.50114024,351.0
15203,vagina,cancer,-0.48923028,633.0
15230,adipose_tissue,cancer,0.602746,347.5
15230,adrenal_gland,metastasis,0.5368016,559.0
15230,bladder,cancer,0.416843,66.5
15230,bladder,metastasis,0.3741618,210.5
15230,bone,metastasis,0.69240886,762.5
15230,brain,metastasis,0.5923238,599.0
15230,breast,cancer,0.7355657,921.5
15230,cervix,cancer,0.43240446,195.5
15230,colorectum,cancer,0.6140693,714.5
15230,colorectum,metastasis,0.38273656,169.5
15230,gallbladder,cancer,0.5237439,317.5
15230,gallbladder,metastasis,0.3596313,113.5
15230,kidney,cancer,0.56883126,421.5
15230,liver,cancer,0.39317495,46.5
15230,liver,metastasis,0.3617882,198.5
15230,lung,cancer,0.41337577,136.5
15230,lung,metastasis,0.50606084,624.5
15230,lymph_node,metastasis,0.4681911,556.5
15230,oesophagus,cancer,0.591565,714.5
15230,ovary,cancer,0.51713073,491.5
15230,pancreas,cancer,0.64777476,639.5
15230,pancreas,metastasis,0.432657,278.0
15230,prostate,cancer,0.4903707,168.5
15230,salivary_gland,cancer,0.48181817,366.5
15230,skin,cancer,0.43925926,232.5
15230,skin,metastasis,0.38260868,189.0
15230,small_intestine,cancer,0.52947587,616.5
15230,small_intestine,metastasis,0.32550815,70.5
15230,spinal_cord,metastasis,0.30013403,3.0
15230,spleen,metastasis,0.30678487,11.5
15230,stomach,cancer,0.5451926,573.5
15230,thyroid,cancer,0.4267943,168.5
15230,thyroid,metastasis,0.4520391,262.0
15230,uterus,cancer,0.5,331.5
15230,vagina,cancer,0.37156868,191.5
15230,vagina,metastasis,0.41981447,113.0
15254,adipose_tissue,cancer,0.69107735,608.0
15254,adrenal_gland,cancer,0.33957833,164.5
15254,adrenal_gland,metastasis,0.50991654,499.0
15254,appendix,cancer,0.56979,459.0
15254,bladder,cancer,0.6194752,838.0
15254,bladder,metastasis,0.3517833,152.5
15254,bone,cancer,0.45199636,510.5
15254,bone,metastasis,0.52509725,596.0
15254,breast,cancer,0.46594432,328.0
15254,breast,metastasis,-0.3312744,93.0
15254,cervix,cancer,0.6192481,900.0
15254,colorectum,cancer,0.5921943,577.0
15254,colorectum,metastasis,0.37492383,151.5
15254,eye,cancer,0.6423707,754.5
15254,gallbladder,cancer,0.6398705,738.0
15254,heart,metastasis,0.4977948,129.5
15254,kidney,cancer,0.61282116,655.0
15254,kidney,metastasis,0.31877428,37.5
15254,liver,cancer,0.6308331,878.5
15254,liver,metastasis,0.32505324,88.0
15254,lung,cancer,0.46848747,460.5
15254,lung,metastasis,0.41695645,347.0
15254,lymph_node,metastasis,0.3886165,297.0
15254,oesophagus,cancer,0.5545762,537.0
15254,ovary,cancer,0.5458694,664.0
15254,pancreas,cancer,0.73377293,956.5
15254,prostate,cancer,0.7660029,985.0
15254,salivary_gland,cancer,0.55451906,602.0
15254,skin,cancer,0.53140587,677.0
15254,small_intestine,cancer,0.45879185,344.0
15254,spinal_cord,metastasis,0.33234704,33.0
15254,spleen,metastasis,0.453586,261.0
15254,stomach,cancer,0.5723454,697.0
15254,testis,cancer,0.5577161,796.5
15254,thyroid,cancer,0.51453936,543.0
15254,thyroid,metastasis,0.39893878,179.0
15254,tonsil,cancer,0.55920833,675.0
15254,uterus,cancer,0.6169964,833.0
15254,vagina,cancer,0.55679995,750.5
15254,vagina,metastasis,0.4148605,106.0
15268,adipose_tissue,cancer,-0.80091745,949.0
15268,adrenal_gland,cancer,-0.43774936,515.0
15268,adrenal_gland,metastasis,0.5400771,565.0
15268,appendix,cancer,-0.75171036,819.0
15268,bladder,cancer,-0.7262823,1000.0
15268,bladder,metastasis,-0.008127336,2.0
15268,bone,cancer,-0.48424402,631.5
15268,brain,metastasis,0.025811926,8.0
15268,breast,cancer,-0.51485175,528.0
15268,breast,metastasis,-0.09945519,19.0
15268,cervix,cancer,-0.7061522,1002.0
15268,colorectum,cancer,-0.6345726,803.0
15268,colorectum,metastasis,0.40521312,185.0
15268,eye,cancer,-0.71337986,871.0
15268,gallbladder,cancer,-0.7132719,984.0
15268,heart,metastasis,0.59970385,143.0
15268,kidney,cancer,-0.8140054,991.0
15268,kidney,metastasis,0.4490485,236.0
15268,liver,cancer,-0.7590032,998.0
15268,liver,metastasis,0.46666667,532.0
15268,lung,cancer,-0.647118,965.0
15268,lung,metastasis,0.539225,684.0
15268,lymph_node,metastasis,0.34907606,130.0
15268,oesophagus,cancer,-0.65289617,839.0
15268,ovary,cancer,-0.5649107,750.0
15268,ovary,metastasis,0.34968606,174.0
15268,pancreas,cancer,-0.6179524,567.0
15268,pancreas,metastasis,0.4430525,296.0
15268,prostate,cancer,-0.6713832,899.0
15268,prostate,metastasis,0.4717491,101.0
15268,salivary_gland,cancer,-0.7273009,979.0
15268,skeletal_muscle,metastasis,0.3342697,62.0
15268,skin,cancer,-0.6988846,1000.0
15268,skin,metastasis,0.39738962,218.0
15268,small_intestine,cancer,-0.475641,429.0
15268,small_intestine,metastasis,0.5771842,415.0
15268,stomach,cancer,-0.64498895,949.0
15268,testis,cancer,-0.58124816,861.0
15268,thymus,cancer,-0.47361785,70.0
15268,thyroid,cancer,-0.62715995,962.0
15268,thyroid,metastasis,0.5589337,348.0
15268,tongue,cancer,-0.4420583,347.0
15268,tonsil,cancer,-0.4405979,255.0
15268,uterus,cancer,-0.62220037,866.0
15268,uterus,metastasis,0.550547,93.0
15268,vagina,cancer,-0.47282133,569.0
15285,adipose_tissue,cancer,0.70776993,693.0
15285,adrenal_gland,metastasis,0.48488677,450.5
15285,appendix,cancer,0.73636365,795.0
15285,bladder,cancer,0.5173466,221.5
15285,bladder,metastasis,0.30158657,26.5
15285,bone,metastasis,0.53629667,636.5
15285,brain,metastasis,0.72574484,674.5
15285,breast,cancer,0.44146153,241.5
15285,cervix,cancer,0.4997825,481.5
15285,colorectum,cancer,0.61904764,741.0
15285,colorectum,metastasis,0.30042958,5.5
15285,eye,cancer,0.5090909,368.0
15285,gallbladder,cancer,0.5578626,431.5
15285,heart,metastasis,0.40114698,101.5
15285,kidney,cancer,0.51349086,256.5
15285,kidney,metastasis,0.35519063,141.5
15285,liver,cancer,0.42073512,104.5
15285,liver,metastasis,0.40254265,353.0
15285,lung,cancer,0.46808726,423.0
15285,lung,metastasis,0.42610717,379.5
15285,lymph_node,metastasis,0.47161424,575.5
15285,oesophagus,cancer,0.57272726,648.5
15285,ovary,cancer,0.4235573,103.5
15285,pancreas,cancer,0.45284042,52.5
15285,pancreas,metastasis,0.4806712,307.0
15285,prostate,cancer,0.5564438,484.5
15285,salivary_gland,cancer,0.43636364,203.5
15285,skin,cancer,0.34146976,14.5
15285,skin,metastasis,0.55563676,508.0
15285,small_intestine,cancer,0.8090909,999.5
15285,small_intestine,metastasis,0.32589018,82.5
15285,spinal_cord,metastasis,0.36927447,93.0
15285,spleen,metastasis,0.33891538,63.5
15285,stomach,cancer,0.45413095,104.5
15285,testis,cancer,0.37240797,37.0
15285,thyroid,cancer,0.37331176,54.5
15285,thyroid,metastasis,0.36254424,123.5
15285,tongue,cancer,0.4985972,571.5
15285,tonsil,cancer,0.51416945,499.0
15285,uterus,cancer,0.50879925,430.5
15285,vagina,cancer,0.39989257,288.5
15315,adipose_tissue,cancer,0.78669727,881.0
15315,adrenal_gland,cancer,0.579553,704.0
15315,appendix,cancer,0.5251196,250.0
15315,bladder,cancer,0.617086,810.0
15315,bladder,metastasis,0.3207927,85.0
15315,bone,cancer,0.49471068,791.0
15315,bone,metastasis,0.45579743,463.0
15315,brain,metastasis,0.37601998,197.5
15315,breast,cancer,0.539517,687.0
15315,cervix,cancer,0.5729354,780.0
15315,colorectum,cancer,0.54761904,401.5
15315,eye,cancer,0.47756717,258.0
15315,gallbladder,cancer,0.5166668,293.0
15315,kidney,cancer,0.62928486,704.0
15315,liver,cancer,0.5019274,464.0
15315,liver,metastasis,0.30886504,45.0
15315,lung,cancer,0.5718681,812.0
15315,lung,metastasis,0.47717905,542.0
15315,oesophagus,cancer,0.57145405,631.0
15315,ovary,cancer,0.5718343,837.0
15315,pancreas,cancer,0.52695554,190.0
15315,prostate,cancer,0.6996787,943.0
15315,salivary_gland,cancer,0.55280375,577.0
15315,skin,cancer,0.49895245,534.0
15315,small_intestine,cancer,0.5223238,607.0
15315,stomach,cancer,0.41305655,48.0
15315,testis,cancer,0.5099108,618.0
15315,testis,metastasis,-0.31527716,44.5
15315,thymus,cancer,0.4442371,55.0
15315,thyroid,cancer,0.4826049,408.0
15315,tongue,cancer,0.7284556,902.0
15315,tonsil,cancer,0.6752278,916.0
15315,uterus,cancer,0.72603494,954.0
15315,vagina,cancer,0.4850671,623.0
15339,adipose_tissue,cancer,0.67123985,510.0
15339,adrenal_gland,cancer,0.53216255,653.5
15339,adrenal_gland,metastasis,0.30512857,21.0
15339,appendix,cancer,0.54267955,308.5
15339,bladder,cancer,0.4314068,86.5
15339,bladder,metastasis,0.3685349,199.0
15339,bone,cancer,0.35791698,101.5
15339,bone,metastasis,0.33473095,89.0
15339,breast,cancer,0.39456785,77.5
15339,cervix,cancer,0.38181818,41.5
15339,colorectum,cancer,0.48686847,249.5
15339,eye,cancer,0.48181817,273.5
15339,gallbladder,cancer,0.50870293,273.5
15339,kidney,cancer,0.4872383,116.5
15339,liver,cancer,0.45487827,209.5
15339,lung,cancer,0.4088344,116.5
15339,lung,metastasis,0.61057574,763.5
15339,lymph_node,metastasis,0.36666667,185.5
15339,oesophagus,cancer,0.46355253,196.5
15339,ovary,cancer,0.48780915,356.5
15339,ovary,metastasis,0.51587933,496.5
15339,pancreas,cancer,0.58904725,380.5
15339,prostate,cancer,0.46087724,105.5
15339,salivary_gland,cancer,0.45454547,265.0
15339,skin,cancer,0.44513023,274.5
15339,skin,metastasis,0.43414083,293.5
15339,small_intestine,cancer,0.37570256,96.5
15339,stomach,cancer,0.4393078,75.5
15339,testis,cancer,0.4943218,530.5
15339,thyroid,cancer,0.47351578,363.5
15339,tongue,cancer,0.41877723,278.5
15339,tonsil,cancer,0.51171917,474.5
15339,uterus,cancer,0.4067969,123.5
15345,adipose_tissue,cancer,0.51142085,75.5
15345,adrenal_gland,cancer,0.3020059,14.5
15345,appendix,cancer,0.7090909,748.0
15345,bladder,cancer,0.5565477,466.5
15345,bone,metastasis,0.39076945,264.5
15345,breast,cancer,0.42708853,193.5
15345,cervix,cancer,0.48181817,406.5
15345,colorectum,cancer,0.4545007,185.5
15345,eye,cancer,0.4909091,318.0
15345,gallbladder,cancer,0.57028913,535.5
15345,kidney,cancer,0.5264406,296.5
15345,liver,cancer,0.61108357,812.5
15345,lung,cancer,0.48024538,522.5
15345,oesophagus,cancer,0.42727274,104.5
15345,ovary,cancer,0.59913427,909.5
15345,ovary,metastasis,0.37597987,293.5
15345,pancreas,cancer,0.602746,509.5
15345,prostate,cancer,0.6165953,769.0
15345,salivary_gland,cancer,0.39780328,85.5
15345,skin,cancer,0.43293488,210.5
15345,small_intestine,cancer,0.37223095,45.5
15345,stomach,cancer,0.45552713,140.5
15345,testis,cancer,0.39851022,108.0
15345,thyroid,cancer,0.59143406,890.5
15345,tongue,cancer,0.35721725,63.0
15345,tonsil,cancer,0.47055912,344.0
15345,uterus,cancer,0.48317775,247.5
15345,vagina,cancer,0.47345093,586.5
15382,adipose_tissue,cancer,-0.80091745,949.0
15382,adrenal_gland,cancer,-0.43774936,515.0
15382,adrenal_gland,metastasis,0.59031403,638.0
15382,appendix,cancer,-0.75171036,819.0
15382,bladder,cancer,-0.7262823,1000.0
15382,bone,cancer,-0.48424402,631.5
15382,brain,metastasis,0.58898306,596.0
15382,breast,cancer,-0.51485175,528.0
15382,cervix,cancer,-0.7061522,1002.0
15382,colorectum,cancer,-0.6345726,803.0
15382,colorectum,metastasis,0.33114436,81.0
15382,eye,cancer,-0.71337986,871.0
15382,gallbladder,cancer,-0.7132719,984.0
15382,kidney,cancer,-0.8140054,991.0
15382,liver,cancer,-0.7590032,998.0
15382,liver,metastasis,0.53598386,634.0
15382,lung,cancer,-0.647118,965.0
15382,lung,metastasis,0.8554838,802.0
15382,lymph_node,metastasis,0.5477038,689.0
15382,oesophagus,cancer,-0.65289617,839.0
15382,ovary,cancer,-0.5649107,750.0
15382,ovary,metastasis,0.33065647,120.0
15382,pancreas,cancer,-0.6179524,567.0
15382,prostate,cancer,-0.6713832,899.0
15382,salivary_gland,cancer,-0.7273009,979.0
15382,skin,cancer,-0.6988846,1000.0
15382,skin,metastasis,0.76830405,597.0
15382,small_intestine,cancer,-0.475641,429.0
15382,small_intestine,metastasis,0.34019718,166.0
15382,stomach,cancer,-0.64498895,949.0
15382,testis,cancer,-0.58124816,861.0
15382,thymus,cancer,-0.47361785,70.0
15382,thyroid,cancer,-0.62715995,962.0
15382,thyroid,metastasis,0.33577967,76.0
15382,tongue,cancer,-0.4420583,347.0
15382,tonsil,cancer,-0.4405979,255.0
15382,uterus,cancer,-0.62220037,866.0
15382,uterus,metastasis,0.31230107,12.0
15382,vagina,cancer,-0.47282133,569.0
15382,vagina,metastasis,0.47145224,212.0
15405,adrenal_gland,cancer,-0.53967494,684.0
15405,appendix,cancer,-0.53504527,271.0
15405,bladder,cancer,-0.5214052,248.0
15405,bladder,metastasis,0.3563462,166.0
15405,bone,cancer,-0.3998502,206.0
15405,brain,metastasis,0.4708792,383.0
15405,breast,cancer,-0.42488486,166.0
15405,cervix,cancer,-0.6008123,840.0
15405,colorectum,cancer,-0.49689096,287.0
15405,colorectum,metastasis,0.37597966,156.0
15405,eye,cancer,-0.54175913,508.0
15405,gallbladder,cancer,-0.6627921,825.0
15405,gallbladder,metastasis,0.3560652,110.0
15405,heart,metastasis,0.4554076,119.0
15405,kidney,cancer,-0.44923973,35.0
15405,kidney,metastasis,0.48175284,245.0
15405,liver,cancer,-0.5689066,715.0
15405,lung,cancer,-0.5926633,864.0
15405,oesophagus,cancer,-0.37774032,16.0
15405,ovary,cancer,-0.5633831,736.0
15405,pancreas,cancer,-0.6046763,530.0
15405,pancreas,metastasis,0.3018213,3.0
15405,prostate,cancer,-0.47962484,155.0
15405,salivary_gland,cancer,-0.63468033,923.0
15405,skin,cancer,-0.6452428,934.0
15405,skin,metastasis,0.5533168,497.5
15405,small_intestine,cancer,-0.36497656,29.0
15405,small_intestine,metastasis,0.46330202,367.0
15405,spinal_cord,metastasis,0.33245498,63.5
15405,stomach,cancer,-0.6015523,815.0
15405,testis,cancer,-0.46790314,317.0
15405,thyroid,cancer,-0.44685477,249.0
15405,thyroid,metastasis,0.4139983,210.0
15405,tongue,cancer,-0.393291,118.5
15405,tonsil,cancer,-0.6780896,922.0
15405,uterus,cancer,-0.5362562,553.0
15405,uterus,metastasis,0.33528495,38.0
15405,vagina,cancer,-0.44300044,430.0
15405,vagina,metastasis,0.43926272,156.0
15406,adipose_tissue,cancer,0.72737414,762.0
15406,adipose_tissue,metastasis,-0.33234704,16.0
15406,adrenal_gland,cancer,0.3268649,107.0
15406,appendix,cancer,0.67484504,670.0
15406,bladder,cancer,0.5508739,429.0
15406,bladder,metastasis,0.3749298,214.0
15406,bone,cancer,0.51785684,828.5
15406,breast,cancer,0.78655255,961.0
15406,cervix,cancer,0.49431282,458.0
15406,colorectum,cancer,0.7102848,951.0
15406,eye,cancer,0.47314835,242.5
15406,gallbladder,cancer,0.5432625,360.0
15406,kidney,cancer,0.7046643,893.0
15406,liver,cancer,0.4517399,187.5
15406,lung,cancer,0.51227176,665.0
15406,lung,metastasis,0.33333334,88.0
15406,oesophagus,cancer,0.5209411,338.0
15406,ovary,cancer,0.41752657,78.0
15406,pancreas,cancer,0.59294194,432.0
15406,prostate,cancer,0.584731,675.0
15406,prostate,metastasis,-0.36215198,59.0
15406,salivary_gland,cancer,0.54961675,541.0
15406,skin,cancer,0.38816908,87.0
15406,small_intestine,cancer,0.4436421,279.0
15406,stomach,cancer,0.48838723,317.0
15406,testis,cancer,0.53218067,689.0
15406,thyroid,cancer,0.60470337,923.0
15406,tongue,cancer,0.4322189,313.5
15406,tonsil,cancer,0.3516472,30.0
15406,uterus,cancer,0.64998156,902.0
15435,adipose_tissue,cancer,-0.7155963,723.0
15435,adrenal_gland,metastasis,0.44088918,318.5
15435,appendix,cancer,-0.6377185,628.0
15435,bladder,cancer,-0.5592731,484.0
15435,bone,cancer,-0.4225057,298.5
15435,brain,metastasis,0.45379755,350.5
15435,breast,cancer,-0.44369242,254.0
15435,cervix,cancer,-0.5884362,793.0
15435,colorectum,cancer,-0.5869772,521.0
15435,eye,cancer,-0.5036745,353.0
15435,gallbladder,cancer,-0.70776993,964.0
15435,kidney,cancer,-0.5778031,473.0
15435,liver,cancer,-0.55584645,676.0
15435,lung,cancer,-0.77982014,1008.0
15435,lung,metastasis,0.47260547,517.0
15435,oesophagus,cancer,-0.45892882,182.0
15435,ovary,cancer,-0.5245399,520.0
15435,pancreas,cancer,-0.53325313,196.0
15435,prostate,cancer,-0.687661,939.0
15435,salivary_gland,cancer,-0.55230385,575.0
15435,skin,cancer,-0.5109679,554.0
15435,skin,metastasis,0.45967853,344.5
15435,small_intestine,cancer,-0.5993983,757.0
15435,stomach,cancer,-0.48912793,322.0
15435,testis,cancer,-0.4943892,545.0
15435,thymus,cancer,-0.40996423,46.0
15435,thyroid,cancer,-0.43566892,207.0
15435,tongue,cancer,-0.4848953,521.0
15435,tonsil,cancer,-0.35739055,57.0
15435,uterus,cancer,-0.50195473,400.0
15435,vagina,cancer,-0.4747621,597.0
15508,adipose_tissue,cancer,0.57534844,183.5
15508,adrenal_gland,metastasis,0.37293494,169.5
15508,appendix,cancer,0.6008593,548.5
15508,bladder,cancer,0.53051484,272.5
15508,bone,cancer,0.36721078,121.0
15508,bone,metastasis,0.39911017,296.5
15508,breast,cancer,0.5210109,553.5
15508,cervix,cancer,0.49062532,446.5
15508,colorectum,cancer,0.5090909,316.0
15508,eye,cancer,0.42727274,105.0
15508,gallbladder,cancer,0.38584217,17.5
15508,kidney,cancer,0.51528364,275.5
15508,liver,cancer,0.42563146,138.5
15508,lung,cancer,0.37732834,28.5
15508,lung,metastasis,0.3623493,176.5
15508,oesophagus,cancer,0.4344531,118.5
15508,ovary,cancer,0.480175,327.5
15508,pancreas,cancer,0.5190656,184.5
15508,prostate,cancer,0.61187845,750.5
15508,salivary_gland,cancer,0.5181818,463.5
15508,skin,cancer,0.38119307,65.5
15508,small_intestine,cancer,0.59090906,746.5
15508,stomach,cancer,0.47051176,202.5
15508,testis,cancer,0.45539936,261.5
15508,thyroid,cancer,0.5140502,515.5
15508,tongue,cancer,0.53998977,665.5
15508,tonsil,cancer,0.45463893,303.5
15508,uterus,cancer,0.49648044,315.5
15508,vagina,cancer,0.43653247,417.5
15535,adipose_tissue,cancer,0.5856102,239.0
15535,adrenal_gland,cancer,0.39661473,343.0
15535,adrenal_gland,metastasis,0.5307781,550.5
15535,appendix,cancer,0.47568086,185.0
15535,bladder,cancer,0.56052256,488.0
15535,bladder,metastasis,0.31296867,63.5
15535,bone,cancer,0.3229101,20.0
15535,bone,metastasis,0.3667858,174.5
15535,brain,metastasis,0.4297515,297.5
15535,breast,cancer,0.4732147,442.0
15535,cervix,cancer,0.5366653,649.0
15535,colorectum,cancer,0.5233113,331.0
15535,colorectum,metastasis,0.54340965,345.0
15535,eye,cancer,0.5689516,561.0
15535,gallbladder,cancer,0.47811952,214.0
15535,gallbladder,metastasis,0.39800224,174.5
15535,kidney,cancer,0.5149793,270.0
15535,liver,cancer,0.43862545,173.0
15535,liver,metastasis,0.3665513,229.5
15535,lung,cancer,0.44949088,254.0
15535,lung,metastasis,0.3863808,251.5
15535,lymph_node,metastasis,0.48856506,608.5
15535,oesophagus,cancer,0.5154247,322.0
15535,ovary,cancer,0.45958313,244.0
15535,ovary,metastasis,0.39795837,337.5
15535,pancreas,cancer,0.50071263,114.0
15535,pancreas,metastasis,0.32850376,48.5
15535,prostate,cancer,0.70481926,949.0
15535,skin,cancer,0.47813874,446.0
15535,small_intestine,cancer,0.6523952,920.0
15535,small_intestine,metastasis,0.42431995,318.0
15535,spleen,metastasis,0.3721633,144.5
15535,stomach,cancer,0.49912438,350.0
15535,testis,cancer,0.39029345,84.0
15535,thymus,cancer,0.44479066,58.0
15535,thyroid,cancer,0.40700835,110.0
15535,thyroid,metastasis,0.42424968,218.5
15535,uterus,cancer,0.6902036,923.0
15535,vagina,metastasis,0.46212578,202.5
15537,adipose_tissue,cancer,0.5525172,156.5
15537,adrenal_gland,cancer,0.30528635,37.0
15537,appendix,cancer,0.6454545,635.0
15537,bladder,cancer,0.6125318,779.0
15537,bladder,metastasis,0.33625746,121.5
15537,bone,cancer,0.43699315,368.0
15537,brain,metastasis,0.3322238,88.5
15537,breast,cancer,0.49872655,475.0
15537,cervix,cancer,0.51057947,506.0
15537,colorectum,cancer,0.42857143,85.0
15537,eye,cancer,0.4909091,318.0
15537,gallbladder,cancer,0.6281053,687.0
15537,kidney,cancer,0.5782592,483.0
15537,liver,cancer,0.49848256,427.0
15537,lung,cancer,0.38387328,58.0
15537,lung,metastasis,0.3809524,233.0
15537,lymph_node,metastasis,-0.3321425,82.5
15537,oesophagus,cancer,0.4547098,168.0
15537,ovary,cancer,0.47979417,319.0
15537,pancreas,cancer,0.58965784,399.0
15537,prostate,cancer,0.59134775,705.0
15537,salivary_gland,cancer,0.40818763,127.0
15537,skin,cancer,0.41414028,120.0
15537,small_intestine,cancer,0.5368854,628.0
15537,stomach,cancer,0.48513997,299.0
15537,testis,cancer,0.45736247,271.0
15537,testis,metastasis,-0.39960828,160.5
15537,thyroid,cancer,0.46060893,308.0
15537,tongue,cancer,0.4602991,431.0
15537,tonsil,cancer,0.53837353,585.5
15537,uterus,cancer,0.6363636,887.0
15537,vagina,cancer,0.564171,780.0
15538,adipose_tissue,cancer,0.68493867,563.0
15538,adrenal_gland,cancer,0.37137854,261.5
15538,adrenal_gland,metastasis,0.38988653,221.0
15538,appendix,cancer,0.76363635,848.5
15538,bladder,cancer,0.5730136,554.0
15538,bone,cancer,0.49341413,773.5
15538,bone,metastasis,0.34099334,99.5
15538,brain,metastasis,0.38929653,225.5
15538,breast,cancer,0.5392892,671.5
15538,breast,metastasis,0.30716082,43.0
15538,cervix,cancer,0.56363636,745.5
15538,colorectum,cancer,0.6090909,693.0
15538,eye,cancer,0.57272726,574.5
15538,gallbladder,cancer,0.6027993,629.5
15538,kidney,cancer,0.6402792,723.5
15538,liver,cancer,0.5003768,456.5
15538,lung,cancer,0.46676955,405.5
15538,lung,metastasis,0.43760586,431.5
15538,lymph_node,metastasis,0.40515816,361.5
15538,oesophagus,cancer,0.6181818,794.5
15538,ovary,cancer,0.46978197,285.5
15538,ovary,metastasis,0.43718588,428.5
15538,pancreas,cancer,0.67123985,699.5
15538,prostate,cancer,0.5056639,218.5
15538,salivary_gland,cancer,0.42604354,154.5
15538,skin,cancer,0.48781395,470.5
15538,skin,metastasis,0.5107539,455.5
15538,small_intestine,cancer,0.6261383,863.5
15538,stomach,cancer,0.6029,828.5
15538,testis,cancer,0.4878023,432.5
15538,testis,metastasis,-0.36598608,118.5
15538,thyroid,cancer,0.43123257,187.5
15538,tongue,cancer,0.52166545,641.5
15538,tonsil,cancer,0.48557696,390.5
15538,uterus,cancer,0.5319437,538.5
15538,vagina,cancer,0.47587886,603.5
15545,adipose_tissue,cancer,0.6986374,647.0
15545,adrenal_gland,cancer,0.32808584,114.0
15545,adrenal_gland,metastasis,0.5226394,530.0
15545,appendix,cancer,0.58603454,521.0
15545,bladder,cancer,0.55325454,448.0
15545,bladder,metastasis,0.30152854,18.0
15545,bone,cancer,0.5266493,840.0
15545,bone,metastasis,0.40926266,324.0
15545,brain,metastasis,0.5834612,589.5
15545,breast,cancer,0.6058642,848.0
15545,breast,metastasis,-0.30716082,43.0
15545,cervix,cancer,0.57684994,782.0
15545,colorectum,cancer,0.6727273,890.0
15545,eye,cancer,0.57272726,574.5
15545,gallbladder,cancer,0.649593,769.0
15545,kidney,cancer,0.75232524,956.0
15545,kidney,metastasis,0.3040018,20.0
15545,liver,cancer,0.57869023,731.0
15545,lung,cancer,0.5227988,681.5
15545,lung,metastasis,0.4047619,313.0
15545,lymph_node,metastasis,0.51666665,659.0
15545,oesophagus,cancer,0.59090906,705.0
15545,ovary,cancer,0.52011895,505.0
15545,ovary,metastasis,0.317113,70.5
15545,pancreas,cancer,0.6940712,819.0
15545,pancreas,metastasis,0.37077636,194.0
15545,prostate,cancer,0.53965926,412.0
15545,prostate,metastasis,0.34390154,43.0
15545,salivary_gland,cancer,0.47773328,351.0
15545,skin,cancer,0.506107,540.0
15545,skin,metastasis,0.5235395,465.5
15545,small_intestine,cancer,0.5175193,574.0
15545,spinal_cord,metastasis,0.33234704,33.0
15545,spleen,metastasis,0.37260076,153.0
15545,stomach,cancer,0.57433385,730.0
15545,testis,cancer,0.5214463,654.0
15545,thyroid,cancer,0.60248893,904.0
15545,thyroid,metastasis,0.3618832,115.0
15545,tonsil,cancer,0.48607755,397.0
15545,uterus,cancer,0.5302763,531.0
15545,vagina,cancer,0.45584825,526.0
15595,adipose_tissue,cancer,0.6788991,542.0
15595,adrenal_gland,cancer,0.32571933,102.0
15595,adrenal_gland,metastasis,0.4432168,336.0
15595,appendix,cancer,0.6029043,564.0
15595,bladder,cancer,0.6066894,735.0
15595,bone,cancer,0.467258,576.0
15595,bone,metastasis,0.56302524,695.0
15595,brain,metastasis,0.4260091,281.0
15595,breast,cancer,0.8685056,998.0
15595,breast,metastasis,-0.31250453,61.0
15595,cervix,cancer,0.48871413,435.0
15595,colorectum,cancer,0.6940712,941.0
15595,colorectum,metastasis,0.45240375,270.0
15595,eye,cancer,0.51142085,383.0
15595,gallbladder,cancer,0.58525497,604.0
15595,gallbladder,metastasis,0.3061991,5.0
